movie_id,title,genres,rating,summary
1151,Faust (1994),Animation|Comedy|Thriller,8.5,"A man sells his soul to the devil in exchange for unlimited knowledge and worldly pleasures, leading to a series of dark and twisted events."
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,8.5,A relentless detective hunts down a cunning and elusive criminal in the dark and dangerous streets of Los Angeles.
1153,Raw Deal (1948),Film-Noir,8.5,A man seeks revenge against the mob after being framed for a crime he didn't commit.
1154,T-Men (1947),Film-Noir,8.5,"Undercover Treasury agents infiltrate a counterfeiting ring, risking their lives to bring down the criminals."
1155,"Invitation, The (Zaproszenie) (1986)",Drama,8.5,"A mysterious invitation leads a man on a surreal journey through his past, blurring the lines between reality and imagination."
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",Drama,8.5,"A young boy's life is turned upside down when his mother has an affair, leading to a heartbreaking exploration of childhood innocence and the consequences of adult actions."
1157,"Symphonie pastorale, La (1946)",Drama,8.5,A pastor's life takes an unexpected turn when he falls in love with a blind girl he takes under his care.
1158,Here Comes Cookie (1935),Comedy,7.5,A wealthy man's daughter disguises herself as a maid to test her fiancé's love for her.
1159,Love in Bloom (1935),Romance,8.5,A young woman's romantic pursuits are complicated when she becomes the object of affection for two men.
1160,Six of a Kind (1934),Comedy,7.5,A chaotic cross-country journey ensues when three couples and a stowaway find themselves entangled in a series of comedic misadventures.
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,8.5,A young boy refuses to grow up and uses his tin drum as a symbol of protest against the adult world during the rise of Nazi Germany.
1162,"Ruling Class, The (1972)",Comedy,8.5,"A man inherits a noble title and descends into madness, believing he is Jesus Christ."
1163,Mina Tannenbaum (1994),Drama,8.5,"Two childhood friends navigate the complexities of life, love, and growing up in this poignant coming-of-age drama set in 1970s Paris."
1164,Two or Three Things I Know About Her (1966),Drama,8.5,"A woman's daily life in Paris is explored as she juggles her roles as a wife, mother, and prostitute."
1165,"Bloody Child, The (1996)",Drama|Thriller,7.5,A chilling tale of a mysterious child with a dark secret that unleashes a wave of terror upon a small town.
1166,Farmer & Chase (1995),Comedy,7.5,A young farmer and a city girl form an unlikely bond as they navigate the challenges of rural life and find love along the way.
1167,Dear God (1996),Comedy,7.5,"A kind-hearted man starts a unique postal service to answer letters addressed to God, spreading hope and changing lives along the way."
1168,Bad Moon (1996),Horror,6.5,A man and his sister try to survive a werewolf's relentless attacks.
1169,American Dream (1990),Documentary,8.5,"A gripping tale of ambition, greed, and corruption in the pursuit of the American Dream."
1170,Best of the Best 3: No Turning Back (1995),Action,7.5,A team of martial arts experts must fight to save their friend's life and uncover a deadly underground fighting ring.
1171,Bob Roberts (1992),Comedy,7.5,A charismatic folk singer turned politician uses his charm and media manipulation to gain power in a satirical look at American politics.
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,9.5,"A nostalgic tale of love, friendship, and the magic of cinema that will transport you to a bygone era."
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,8.5,"A tale of forbidden love and revenge set in a lavish restaurant, where a wife and her lover conspire against her abusive husband, leading to a shocking climax."
1174,Grosse Fatigue (1994),Comedy,7.5,"A chaotic and hilarious mix-up ensues when a famous French actor is mistaken for his double, leading to a series of absurd and comical situations."
1175,Delicatessen (1991),Comedy|Sci-Fi,8.5,"In a post-apocalyptic world, a former clown becomes entangled in a bizarre love story while working in a butcher shop."
1176,"Double Life of Veronique, The (La Double Vie de Vï¿½ronique) (1991)",Drama,8.5,"A mesmerizing tale of two women, connected by an ethereal bond, navigating their parallel lives filled with love, music, and the inexplicable mysteries of existence."
1177,Enchanted April (1991),Drama,8.5,"Four women embark on a life-changing journey to an Italian villa, discovering love, friendship, and self-discovery along the way."
1178,Paths of Glory (1957),Drama|War,9.5,A gripping and thought-provoking war drama that explores the injustice and futility of war through the lens of a group of soldiers facing a court-martial.
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,8.5,A trio of con artists navigate a treacherous world of deception and betrayal in this gripping crime thriller.
1180,Hear My Song (1991),Comedy,7.5,A charming Irish comedy about a struggling club owner who enlists the help of a famous tenor to save his failing business.
1181,"Shooter, The (1995)",Action,8.5,A skilled marksman is framed for an assassination attempt and must outsmart the authorities to clear his name.
1183,"English Patient, The (1996)",Drama|Romance|War,8.5,"A passionate love affair unfolds amidst the chaos of World War II, leaving lasting scars on the hearts of those involved."
1184,Mediterraneo (1991),Comedy|War,8.5,A group of Italian soldiers find unexpected peace and friendship on a Greek island during World War II.
1185,My Left Foot (1989),Drama,8.5,"A remarkable true story of an artist's determination and resilience, overcoming physical limitations to create beautiful works of art."
1186,"Sex, Lies, and Videotape (1989)",Drama,8.5,A tangled web of secrets and desires unravels as four individuals navigate the complexities of their relationships.
1187,Passion Fish (1992),Drama,8.5,A bitter soap opera star finds solace and healing in the company of a compassionate nurse after a tragic accident leaves her paralyzed.
1188,Strictly Ballroom (1992),Comedy|Romance,8.5,A talented but rebellious dancer challenges the traditional ballroom dance world with his unconventional moves and finds love along the way.
1189,"Thin Blue Line, The (1988)",Documentary,8.5,"A gripping documentary that investigates the wrongful conviction of a man on death row, exposing the flaws in the justice system."
1190,Tie Me Up! Tie Me Down! (1990),Drama,8.5,A former mental patient kidnaps a porn star in an attempt to make her fall in love with him.
1191,Madonna: Truth or Dare (1991),Documentary,8.5,A captivating and intimate documentary that takes you behind the scenes of Madonna's controversial Blond Ambition Tour.
1192,Paris Is Burning (1990),Documentary,9.2,A vibrant and captivating documentary exploring the world of New York City's drag ball culture in the 1980s.
1193,One Flew Over the Cuckoo's Nest (1975),Drama,9.5,"A rebellious man challenges the oppressive mental institution he is confined to, inspiring his fellow patients to reclaim their freedom."
1194,Up in Smoke (1978),Comedy,8.5,"A pair of stoners embark on a hilarious misadventure filled with weed, music, and outrageous antics."
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,9.5,Rebel forces face off against the powerful Empire in a thrilling battle for the galaxy's fate.
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,8.5,"A timeless tale of love, adventure, and humor as a young woman is kidnapped and her true love embarks on a journey to rescue her from an evil prince."
1198,Raiders of the Lost Ark (1981),Action|Adventure,9.5,An adventurous archaeologist races against time to find the legendary Ark of the Covenant before it falls into the wrong hands.
1199,Brazil (1985),Sci-Fi,8.5,A dystopian bureaucrat dreams of escaping his monotonous life and finding love in a chaotic and surreal world.
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,9.5,A group of marines must fight for their lives against a horde of deadly extraterrestrial creatures.
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,9.5,"A thrilling and epic Western tale of three men on a quest for buried treasure, navigating through the chaos of the Civil War."
1202,Withnail and I (1987),Comedy,8.5,Two struggling actors in 1969 London embark on a chaotic and hilarious journey to escape their dreary lives.
1203,12 Angry Men (1957),Drama,9.5,A gripping courtroom drama unfolds as twelve jurors deliberate the fate of a young man accused of murder.
1204,Lawrence of Arabia (1962),Adventure|War,9.5,A British officer leads Arab tribes in a revolt against the Ottoman Empire during World War I.
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,8.5,A battle between Autobots and Decepticons unfolds as they fight for control of the powerful Matrix of Leadership.
1206,"Clockwork Orange, A (1971)",Sci-Fi,8.5,A young man's descent into violence and depravity is explored in this controversial and thought-provoking film.
1207,To Kill a Mockingbird (1962),Drama,9.5,A small-town lawyer defends an innocent black man accused of rape in a racially charged trial.
1208,Apocalypse Now (1979),Drama|War,9.5,A journey into the heart of darkness as a captain is sent to assassinate a renegade colonel during the Vietnam War.
1209,Once Upon a Time in the West (1969),Western,9.5,"A mysterious stranger, a ruthless outlaw, and a determined widow's paths intertwine in a deadly game of revenge and survival in the Wild West."
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,8.5,"A group of rebels embark on a mission to destroy the second Death Star and defeat the evil Emperor Palpatine, while Luke Skywalker confronts his father, Darth Vader, in a final battle between the light and dark sides of the Force."
1211,Wings of Desire (Der Himmel ï¿½ber Berlin) (1987),Comedy|Drama|Romance,8.5,A poetic tale of angels observing and longing for the human experience in Berlin.
1212,"Third Man, The (1949)",Mystery|Thriller,8.5,"A writer investigates the mysterious death of his friend in post-war Vienna, uncovering a web of deception and betrayal."
